date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202105,VS,70 - 79,1198,altersklasse_covid19,age_group_AKL10,32750,5605,3.66,17.11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.296,29.599999999999998
202106,VS,70 - 79,1257,altersklasse_covid19,age_group_AKL10,32750,6862,3.84,20.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.363,36.3
202107,VS,70 - 79,2088,altersklasse_covid19,age_group_AKL10,32750,8950,6.38,27.33,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.345,34.5
202108,VS,70 - 79,2626,altersklasse_covid19,age_group_AKL10,32750,11576,8.02,35.35,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.36,36
202109,VS,70 - 79,2595,altersklasse_covid19,age_group_AKL10,32750,14171,7.92,43.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.378,37.8
202110,VS,70 - 79,2850,altersklasse_covid19,age_group_AKL10,32750,17021,8.7,51.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.394,39.4
202111,VS,70 - 79,1826,altersklasse_covid19,age_group_AKL10,32750,18847,5.58,57.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.379,37.9
202112,VS,70 - 79,3609,altersklasse_covid19,age_group_AKL10,32750,22456,11.02,68.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.404,40.400000000000006
202113,VS,70 - 79,3762,altersklasse_covid19,age_group_AKL10,32750,26218,11.49,80.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.414,41.4
202114,VS,70 - 79,2391,altersklasse_covid19,age_group_AKL10,32750,28609,7.3,87.36,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.387,38.7
202115,VS,70 - 79,3685,altersklasse_covid19,age_group_AKL10,32750,32294,11.25,98.61,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.361,36.1
202116,VS,70 - 79,4133,altersklasse_covid19,age_group_AKL10,32750,36427,12.62,111.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.281,28.1
202117,VS,70 - 79,3959,altersklasse_covid19,age_group_AKL10,32750,40386,12.09,123.32,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.25,25
202118,VS,70 - 79,2447,altersklasse_covid19,age_group_AKL10,32750,42833,7.47,130.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.147,14.7
202119,VS,70 - 79,2210,altersklasse_covid19,age_group_AKL10,32750,45043,6.75,137.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.144,14.399999999999999
202120,VS,70 - 79,3142,altersklasse_covid19,age_group_AKL10,32750,48185,9.59,147.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.129,12.9
202121,VS,70 - 79,2426,altersklasse_covid19,age_group_AKL10,32750,50611,7.41,154.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.104,10.4
202122,VS,70 - 79,944,altersklasse_covid19,age_group_AKL10,32750,51555,2.88,157.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.048,4.8
202123,VS,70 - 79,1013,altersklasse_covid19,age_group_AKL10,32750,52568,3.09,160.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.043,4.3
202124,VS,70 - 79,726,altersklasse_covid19,age_group_AKL10,32750,53294,2.22,162.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.03,3
202125,VS,70 - 79,437,altersklasse_covid19,age_group_AKL10,32750,53731,1.33,164.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.023,2.3
202126,VS,70 - 79,334,altersklasse_covid19,age_group_AKL10,32750,54065,1.02,165.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.026,2.6
202127,VS,70 - 79,322,altersklasse_covid19,age_group_AKL10,32750,54387,0.98,166.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.026,2.6
202128,VS,70 - 79,263,altersklasse_covid19,age_group_AKL10,32750,54650,0.8,166.87,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.022,2.1999999999999997
202129,VS,70 - 79,242,altersklasse_covid19,age_group_AKL10,32750,54892,0.74,167.61,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.023,2.3
202130,VS,70 - 79,205,altersklasse_covid19,age_group_AKL10,32750,55097,0.63,168.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.033,3.3000000000000003
202131,VS,70 - 79,192,altersklasse_covid19,age_group_AKL10,32750,55289,0.59,168.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.037,3.6999999999999997
202132,VS,70 - 79,158,altersklasse_covid19,age_group_AKL10,32750,55447,0.48,169.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.033,3.3000000000000003
202133,VS,70 - 79,180,altersklasse_covid19,age_group_AKL10,32750,55627,0.55,169.85,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.029,2.9000000000000004
202134,VS,70 - 79,205,altersklasse_covid19,age_group_AKL10,32750,55832,0.63,170.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.032,3.2
202135,VS,70 - 79,188,altersklasse_covid19,age_group_AKL10,32750,56020,0.57,171.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.03,3
202136,VS,70 - 79,149,altersklasse_covid19,age_group_AKL10,32750,56169,0.45,171.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.021,2.1
202137,VS,70 - 79,236,altersklasse_covid19,age_group_AKL10,32750,56405,0.72,172.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.026,2.6
202138,VS,70 - 79,231,altersklasse_covid19,age_group_AKL10,32750,56636,0.71,172.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.027,2.7
202139,VS,70 - 79,211,altersklasse_covid19,age_group_AKL10,32750,56847,0.64,173.58,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.027,2.7
202140,VS,70 - 79,146,altersklasse_covid19,age_group_AKL10,32750,56993,0.45,174.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.022,2.1999999999999997
202141,VS,70 - 79,184,altersklasse_covid19,age_group_AKL10,32750,57177,0.56,174.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.03,3
202142,VS,70 - 79,163,altersklasse_covid19,age_group_AKL10,32750,57340,0.5,175.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.031,3.1
202143,VS,70 - 79,129,altersklasse_covid19,age_group_AKL10,32750,57469,0.39,175.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.03,3
202144,VS,70 - 79,78,altersklasse_covid19,age_group_AKL10,32750,57547,0.24,175.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.036,3.5999999999999996
202145,VS,70 - 79,148,altersklasse_covid19,age_group_AKL10,32750,57695,0.45,176.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.055,5.5
202146,VS,70 - 79,1748,altersklasse_covid19,age_group_AKL10,32750,59443,5.34,181.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.35,35
202052,VS,80+,0,altersklasse_covid19,age_group_AKL10,18170,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,VS,80+,17,altersklasse_covid19,age_group_AKL10,18170,17,0.09,0.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.567,56.699999999999996
202101,VS,80+,795,altersklasse_covid19,age_group_AKL10,18170,812,4.38,4.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.616,61.6
202102,VS,80+,1713,altersklasse_covid19,age_group_AKL10,18170,2525,9.43,13.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.535,53.5
202103,VS,80+,1998,altersklasse_covid19,age_group_AKL10,18170,4523,11,24.89,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.45,45
202104,VS,80+,2385,altersklasse_covid19,age_group_AKL10,18170,6908,13.13,38.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.465,46.5
202105,VS,80+,1974,altersklasse_covid19,age_group_AKL10,18170,8882,10.86,48.88,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.488,48.8
202106,VS,80+,1378,altersklasse_covid19,age_group_AKL10,18170,10260,7.58,56.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.398,39.800000000000004
202107,VS,80+,2486,altersklasse_covid19,age_group_AKL10,18170,12746,13.68,70.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.411,41.099999999999994
202108,VS,80+,2776,altersklasse_covid19,age_group_AKL10,18170,15522,15.28,85.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.381,38.1
202109,VS,80+,2331,altersklasse_covid19,age_group_AKL10,18170,17853,12.83,98.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.34,34
202110,VS,80+,1971,altersklasse_covid19,age_group_AKL10,18170,19824,10.85,109.1,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.273,27.3
202111,VS,80+,1279,altersklasse_covid19,age_group_AKL10,18170,21103,7.04,116.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.265,26.5
202112,VS,80+,2142,altersklasse_covid19,age_group_AKL10,18170,23245,11.79,127.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.24,24
202113,VS,80+,1832,altersklasse_covid19,age_group_AKL10,18170,25077,10.08,138.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.201,20.1
202114,VS,80+,1034,altersklasse_covid19,age_group_AKL10,18170,26111,5.69,143.7,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.167,16.7
202115,VS,80+,1263,altersklasse_covid19,age_group_AKL10,18170,27374,6.95,150.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.124,12.4
202116,VS,80+,1295,altersklasse_covid19,age_group_AKL10,18170,28669,7.13,157.78,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.088,8.799999999999999
202117,VS,80+,960,altersklasse_covid19,age_group_AKL10,18170,29629,5.28,163.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.061,6.1
202118,VS,80+,666,altersklasse_covid19,age_group_AKL10,18170,30295,3.67,166.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.04,4
202119,VS,80+,519,altersklasse_covid19,age_group_AKL10,18170,30814,2.86,169.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.034,3.4000000000000004
202120,VS,80+,619,altersklasse_covid19,age_group_AKL10,18170,31433,3.41,172.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.025,2.5
202121,VS,80+,477,altersklasse_covid19,age_group_AKL10,18170,31910,2.63,175.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.02,2
202122,VS,80+,228,altersklasse_covid19,age_group_AKL10,18170,32138,1.25,176.87,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.012,1.2
202123,VS,80+,242,altersklasse_covid19,age_group_AKL10,18170,32380,1.33,178.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.01,1
202124,VS,80+,164,altersklasse_covid19,age_group_AKL10,18170,32544,0.9,179.11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.007,0.7000000000000001
202125,VS,80+,128,altersklasse_covid19,age_group_AKL10,18170,32672,0.7,179.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.007,0.7000000000000001
202126,VS,80+,98,altersklasse_covid19,age_group_AKL10,18170,32770,0.54,180.35,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.008,0.8
202127,VS,80+,99,altersklasse_covid19,age_group_AKL10,18170,32869,0.54,180.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.008,0.8
202128,VS,80+,74,altersklasse_covid19,age_group_AKL10,18170,32943,0.41,181.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.006,0.6
202129,VS,80+,90,altersklasse_covid19,age_group_AKL10,18170,33033,0.5,181.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.009,0.8999999999999999
202130,VS,80+,87,altersklasse_covid19,age_group_AKL10,18170,33120,0.48,182.28,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.014,1.4000000000000001
202131,VS,80+,43,altersklasse_covid19,age_group_AKL10,18170,33163,0.24,182.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.008,0.8
202132,VS,80+,65,altersklasse_covid19,age_group_AKL10,18170,33228,0.36,182.87,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.014,1.4000000000000001
202133,VS,80+,69,altersklasse_covid19,age_group_AKL10,18170,33297,0.38,183.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.011,1.0999999999999999
202134,VS,80+,82,altersklasse_covid19,age_group_AKL10,18170,33379,0.45,183.7,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.013,1.3
202135,VS,80+,68,altersklasse_covid19,age_group_AKL10,18170,33447,0.37,184.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.011,1.0999999999999999
202136,VS,80+,77,altersklasse_covid19,age_group_AKL10,18170,33524,0.42,184.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.011,1.0999999999999999
202137,VS,80+,116,altersklasse_covid19,age_group_AKL10,18170,33640,0.64,185.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.013,1.3
202138,VS,80+,106,altersklasse_covid19,age_group_AKL10,18170,33746,0.58,185.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.013,1.3
202139,VS,80+,111,altersklasse_covid19,age_group_AKL10,18170,33857,0.61,186.33,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.014,1.4000000000000001
202140,VS,80+,75,altersklasse_covid19,age_group_AKL10,18170,33932,0.41,186.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.011,1.0999999999999999
202141,VS,80+,86,altersklasse_covid19,age_group_AKL10,18170,34018,0.47,187.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.014,1.4000000000000001
202142,VS,80+,72,altersklasse_covid19,age_group_AKL10,18170,34090,0.4,187.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.014,1.4000000000000001
202143,VS,80+,72,altersklasse_covid19,age_group_AKL10,18170,34162,0.4,188.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.017,1.7000000000000002
202144,VS,80+,29,altersklasse_covid19,age_group_AKL10,18170,34191,0.16,188.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.013,1.3
202145,VS,80+,72,altersklasse_covid19,age_group_AKL10,18170,34263,0.4,188.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.027,2.7
202146,VS,80+,797,altersklasse_covid19,age_group_AKL10,18170,35060,4.39,192.96,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.16,16
202052,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202053,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202101,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202102,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202103,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202104,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202105,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202106,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202107,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202108,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202109,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202110,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202111,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202112,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202113,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202114,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202115,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202116,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202117,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202118,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202119,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202120,ZG,0 - 9,1,altersklasse_covid19,age_group_AKL10,13194,1,0.01,0.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202121,ZG,0 - 9,1,altersklasse_covid19,age_group_AKL10,13194,2,0.01,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202122,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,2,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202123,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,2,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202124,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,2,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202125,ZG,0 - 9,1,altersklasse_covid19,age_group_AKL10,13194,3,0.01,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202126,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202127,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202128,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202129,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202130,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202131,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202132,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202133,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202134,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202135,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202136,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202137,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202138,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202139,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202140,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202141,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202142,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202143,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202144,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202145,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202146,ZG,0 - 9,0,altersklasse_covid19,age_group_AKL10,13194,3,0,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202052,ZG,10 - 19,0,altersklasse_covid19,age_group_AKL10,12796,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202053,ZG,10 - 19,0,altersklasse_covid19,age_group_AKL10,12796,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202101,ZG,10 - 19,1,altersklasse_covid19,age_group_AKL10,12796,1,0.01,0.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.003,0.3
202102,ZG,10 - 19,1,altersklasse_covid19,age_group_AKL10,12796,2,0.01,0.02,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.001,0.1
202103,ZG,10 - 19,6,altersklasse_covid19,age_group_AKL10,12796,8,0.05,0.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.001,0.1
