sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
female,all,AI,202127,120,0,120,8982,0,0,7.1,0.524,52.400000000000006,7932,1512.86,113237.52,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-116,-1462.43,-49.2,-4.8999999999999915,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,AR,202127,428,3,425,19634,0.7,-0.8,10.5,0.513,51.300000000000004,27426,1560.56,71589,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,234,853.2,120.6,3.000000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,BE,202127,7955,69,7886,431221,0.9,0.5,8.1,0.505,50.5,530832,1498.59,81234.93,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-44,-8.29,-0.6,-1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,BL,202127,4236,34,4202,148756,0.8,0.6000000000000001,6.1,0.52,52,148202,2858.26,100373.81,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-236,-159.24,-5.3,0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,BS,202127,3237,19,3218,126212,0.6,0.39999999999999997,5.4,0.509,50.9,101114,3201.34,124821.49,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-408,-403.5,-11.2,-1.500000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,FL,202127,763,5,758,31709,0.7,-0.30000000000000004,5.4,0.544,54.400000000000006,19687,3875.65,161065.68,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,67,340.32,9.6,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,FR,202127,4025,12,4013,137083,0.3,-0.10000000000000003,12.6,0.52,52,162511,2476.76,84353.06,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,1901,1169.77,89.5,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,GE,202127,8036,90,7946,371849,1.1,0.5000000000000001,9.5,0.536,53.6,261023,3078.66,142458.33,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-655,-250.93,-7.5,0.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,GL,202127,354,7,347,16421,2,0.30000000000000004,9.5,0.49,49,20226,1750.22,81187.58,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-47,-232.38,-11.7,1.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,GR,202127,1414,33,1381,137614,2.3,1.7999999999999998,5.1,0.518,51.800000000000004,99807,1416.73,137880.11,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-71,-71.14,-4.8,1.500000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,JU,202127,267,11,256,32140,4.1,2.5999999999999996,12.6,0.517,51.7,37235,717.07,86316.64,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-67,-179.94,-20.1,-1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,LU,202127,2777,39,2738,143037,1.4,-0.20000000000000018,10.8,0.503,50.3,208765,1330.2,68515.8,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,943,451.7,51.4,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,NE,202127,2882,10,2872,90786,0.3,-0.10000000000000003,10.4,0.519,51.9,89710,3212.57,101199.42,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,411,458.14,16.6,-0.5000000000000071,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,NW,202127,445,4,441,15400,0.9,0.6000000000000001,9.2,0.477,47.699999999999996,21222,2096.88,72566.2,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,148,697.39,49.8,-1.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,OW,202127,437,3,434,13939,0.7,-0.10000000000000009,10.3,0.508,50.8,18840,2319.53,73986.2,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,180,955.41,70,-3.1000000000000085,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,SG,202127,4686,69,4617,196911,1.5,0.30000000000000004,11.7,0.545,54.50000000000001,256396,1827.64,76799.56,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,2611,1018.35,125.8,2.500000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,SH,202127,769,7,762,32260,0.9,0,8.1,0.5,50,41945,1833.35,76910.24,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,241,574.56,45.6,-1.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,SO,202127,3965,16,3949,115567,0.4,0,8.2,0.485,48.5,138836,2855.89,83239.94,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,1873,1349.08,89.5,0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,SZ,202127,1317,40,1277,62052,3,0.6000000000000001,10.6,0.519,51.9,79048,1666.08,78499.14,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,449,568.01,51.7,2.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,TG,202127,2274,21,2253,109352,0.9,-0.4999999999999999,9.3,0.536,53.6,140382,1619.87,77896.03,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,1019,725.88,81.2,-1.4000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,TI,202127,1883,50,1833,187191,2.7,1.8000000000000003,9.1,0.506,50.6,180156,1045.21,103904.95,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-1137,-631.11,-37.6,-0.7999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,UR,202127,515,0,515,26257,0,0,6.5,0.498,49.8,18051,2853.03,145460.09,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-193,-1069.19,-27.3,-3.000000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,VD,202127,18988,123,18865,507003,0.6,0.19999999999999996,8.8,0.51,51,414545,4580.44,122303.49,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,2987,720.55,18.7,-0.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,VS,202127,2759,44,2715,164354,1.6,0.9000000000000001,12.2,0.508,50.8,175548,1571.65,93623.4,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-84,-47.85,-3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,ZG,202127,2431,46,2385,75277,1.9,1.0999999999999999,5.9,0.495,49.5,63567,3824.31,118421.51,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-41,-64.5,-1.7,-2.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,ZH,202127,11900,230,11670,800569,1.9,1.0999999999999999,7.7,0.496,49.6,779124,1527.36,102752.45,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,644,82.66,5.7,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,AG,202127,10,0,10,181,0,0,6.1,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,1,NA,11.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,AI,202127,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,AR,202127,1,0,1,3,0,0,33.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,0,NA,0,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,BE,202127,37,0,37,433,0,0,6.5,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-11,NA,-22.9,-0.09999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,BL,202127,11,0,11,81,0,0,2.5,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-1,NA,-8.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,BS,202127,21,0,21,892,0,0,1.9,0.003,0.3,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,8,NA,61.5,0.09999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,FL,202127,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,FR,202127,3,0,3,40,0,0,5,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,1,NA,50,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,GE,202127,8,0,8,202,0,0,5.4,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-1,NA,-11.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,GL,202127,0,0,NA,10,NA,NA,20,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,GR,202127,0,0,NA,19,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,JU,202127,1,0,1,2,0,NA,0,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,1,NA,NA,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,LU,202127,0,0,NA,45,NA,NA,8.9,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-1,NA,-100,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,NE,202127,5,0,5,122,0,0,0.8,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-3,NA,-37.5,-0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,NW,202127,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,OW,202127,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,SG,202127,5,0,5,54,0,NA,3.7,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,5,NA,NA,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,SH,202127,1,0,1,9,0,NA,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,1,NA,NA,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,SO,202127,1,0,1,44,0,NA,9.1,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,SZ,202127,1,0,1,30,0,NA,10,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,TG,202127,3,0,3,60,0,NA,3.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,3,NA,NA,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,TI,202127,1,0,1,22,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,UR,202127,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,VD,202127,66,0,66,1332,0,0,4.1,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-20,NA,-23.3,-0.09999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,VS,202127,4,0,4,397,0,0,1.8,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,-2,NA,-33.3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,ZG,202127,0,0,NA,22,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,all,ZH,202127,41,0,41,662,0,0,3.5,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-27,24,NA,141.2,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,AG,202128,7077,102,6975,270319,1.4,0.2999999999999998,9.1,0.505,50.5,348814,2028.87,77496.6,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-197,-56.48,-2.7,0.7000000000000028,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,AI,202128,101,0,101,7907,0,0,8.7,0.532,53.2,8361,1207.99,94570.03,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-8,-95.68,-7.3,5.6000000000000085,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,AR,202128,384,2,382,18204,0.5,-0.5,10.4,0.475,47.5,27883,1377.18,65287.09,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-22,-78.9,-5.4,-1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,BE,202128,7256,171,7085,395233,2.4,1.4,8.2,0.491,49.1,512300,1416.36,77148.74,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-501,-97.79,-6.5,-0.19999999999999574,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,BL,202128,3848,60,3788,130476,1.6,0.9000000000000001,7,0.488,48.8,142767,2695.3,91390.87,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-47,-32.92,-1.2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,BS,202128,2763,74,2689,115127,2.7,1.7000000000000002,5.7,0.479,47.9,95621,2889.53,120399.28,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-333,-348.25,-10.8,-0.7999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,FL,202128,662,10,652,22668,1.5,0.10000000000000009,7,0.472,47.199999999999996,19368,3418.01,117038.41,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,23,118.75,3.6,1.5999999999999943,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,FR,202128,4077,44,4033,132343,1.1,0.40000000000000013,12,0.485,48.5,162985,2501.46,81199.5,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,368,225.79,9.9,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GE,202128,7432,365,7067,336820,4.9,3.2,9.5,0.483,48.3,245320,3029.51,137298.22,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,477,194.44,6.9,1.8999999999999915,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GL,202128,457,13,444,15727,2.8,-0.20000000000000018,8.8,0.535,53.5,20625,2215.76,76252.12,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,89,431.52,24.2,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GR,202128,1082,35,1047,158077,3.2,0.10000000000000009,4.6,0.471,47.099999999999994,100289,1078.88,157621.47,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-232,-231.33,-17.7,-1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,JU,202128,353,5,348,26502,1.4,-2.2,12.8,0.513,51.300000000000004,36474,967.81,72659.98,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,105,287.87,42.3,3.200000000000003,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,LU,202128,2521,133,2388,136482,5.3,2.8,10.8,0.5,50,207582,1214.46,65748.48,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-223,-107.43,-8.1,0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,NE,202128,2309,21,2288,82761,0.9,0.5,10.1,0.488,48.8,86184,2679.15,96028.27,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-361,-418.87,-13.5,0.7999999999999972,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,NW,202128,344,12,332,15699,3.5,2.7,8.6,0.548,54.800000000000004,22298,1542.74,70405.42,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-144,-645.8,-29.5,2.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,OW,202128,233,8,225,12841,3.4,0.7999999999999998,10.3,0.409,40.9,19268,1209.26,66644.18,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-190,-986.09,-44.9,-8.300000000000004,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SG,202128,3709,122,3587,181113,3.3,1.0999999999999996,11.9,0.479,47.9,258108,1437,70169.46,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-205,-79.42,-5.2,2.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SH,202128,775,16,759,31996,2.1,1.3,8.1,0.505,50.5,41162,1882.8,77731.89,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,7,17,0.9,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SO,202128,3727,43,3684,115747,1.2,0.7,8,0.494,49.4,138626,2688.53,83495.88,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-485,-349.86,-11.5,-2.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SZ,202128,1296,59,1237,64800,4.6,1.0999999999999996,10.1,0.488,48.8,83109,1559.4,77969.89,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,74,89.04,6.1,0.6999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,TG,202128,1771,24,1747,98698,1.4,0.4999999999999999,9.4,0.484,48.4,142527,1242.57,69248.63,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-198,-138.92,-10.1,1.999999999999993,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,TI,202128,1781,106,1675,169627,6,2.4,9.4,0.5,50,170830,1042.56,99295.79,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-57,-33.36,-3.1,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,UR,202128,436,2,434,24571,0.5,0.5,6.8,0.467,46.7,18768,2323.1,130919.65,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-83,-442.25,-16,-3.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,VD,202128,13984,202,13782,481736,1.4,0.7,8.7,0.488,48.8,400217,3494.1,120368.7,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-4204,-1050.43,-23.1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,VS,202128,2595,89,2506,161109,3.4,1.1,11.5,0.491,49.1,172955,1500.39,93150.82,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-69,-39.9,-2.6,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,ZG,202128,2359,45,2314,81895,1.9,-0.3999999999999999,5.7,0.486,48.6,65227,3616.6,125553.84,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-125,-191.64,-5,-1.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,ZH,202128,18636,599,18037,777865,3.2,1,7.8,0.483,48.3,774299,2406.82,100460.55,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,6581,849.93,54.6,-1.9000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,AG,202128,6923,95,6828,281942,1.4,0.5999999999999999,8.9,0.494,49.4,345258,2005.17,81661.25,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-406,-117.59,-5.5,-0.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,AI,202128,89,0,89,9071,0,0,7.1,0.468,46.800000000000004,7932,1122.04,114359.56,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-31,-390.82,-25.8,-5.600000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,AR,202128,424,5,419,20058,1.2,0.5,10.3,0.525,52.5,27426,1545.98,73134.98,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-4,-14.58,-0.9,1.1999999999999957,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,BE,202128,7513,118,7395,438734,1.6,0.7000000000000001,8,0.508,50.8,530832,1415.33,82650.25,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-442,-83.26,-5.6,0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,BL,202128,4036,51,3985,152792,1.3,0.5,6,0.511,51.1,148202,2723.31,103097.12,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-200,-134.95,-4.7,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,BS,202128,2984,67,2917,129196,2.2,1.6,5.3,0.517,51.7,101114,2951.12,127772.61,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-253,-250.22,-7.8,0.8000000000000043,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,FL,202128,742,7,735,32451,0.9,0.20000000000000007,5.3,0.528,52.800000000000004,19687,3768.98,164834.66,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-21,-106.67,-2.8,-1.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,FR,202128,4319,42,4277,141402,1,0.7,12.2,0.514,51.4,162511,2657.67,87010.73,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,294,180.91,7.3,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,GE,202128,7950,307,7643,379799,3.9,2.8,9.4,0.516,51.6,261023,3045.71,145504.04,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-86,-32.95,-1.1,-2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,GL,202128,397,10,387,16818,2.5,0.5,9.3,0.465,46.5,20226,1962.82,83150.4,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,43,212.6,12.1,-2.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,GR,202128,1216,43,1173,138830,3.5,1.2000000000000002,5.1,0.529,52.900000000000006,99807,1218.35,139098.46,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-198,-198.38,-14,1.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,JU,202128,335,8,327,32475,2.4,-1.6999999999999997,12.5,0.487,48.699999999999996,37235,899.69,87216.33,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,68,182.62,25.5,-3.000000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,LU,202128,2518,90,2428,145555,3.6,2.2,10.7,0.5,50,208765,1206.14,69721.94,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-259,-124.06,-9.3,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,NE,202128,2411,24,2387,93197,1,0.7,10.2,0.51,51,89710,2687.55,103886.97,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-471,-525.02,-16.3,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,NW,202128,284,5,279,15684,1.8,0.9,9.1,0.452,45.2,21222,1338.23,73904.44,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-161,-758.65,-36.2,-2.499999999999993,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,OW,202128,336,6,330,14275,1.8,1.1,10.1,0.591,59.099999999999994,18840,1783.44,75769.64,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-101,-536.09,-23.1,8.299999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,SG,202128,4029,98,3931,200940,2.4,0.8999999999999999,11.5,0.521,52.1,256396,1571.4,78370.96,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-657,-256.24,-14,-2.4000000000000057,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,SH,202128,759,8,751,33019,1.1,0.20000000000000007,8,0.495,49.5,41945,1809.51,78719.75,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-10,-23.84,-1.3,-0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,all,SO,202128,3818,43,3775,119385,1.1,0.7000000000000001,7.9,0.506,50.6,138836,2750.01,85989.94,COVID19Test,sex,2021-11-26_07-48-10,isoweek,2021-28,-147,-105.88,-3.7,2.1000000000000014,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
