date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202136,NE,all,4095,indication,175894,201784,NA,1,100,100,2.33,114.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,NW,all,915,indication,43520,47619,NA,0.999,99.9,100,2.1,109.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,OW,all,661,indication,38108,35282,NA,1,100,100,1.73,92.58,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,SG,all,10139,indication,514504,518222,NA,0.999,99.9,100,1.97,100.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,SH,all,1920,indication,83107,99245,NA,1,100.00000000000001,100,2.31,119.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,SO,all,7489,indication,277462,315037,NA,1.001,100.1,100,2.7,113.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,SZ,all,3382,indication,162157,158863,NA,1,100,100,2.09,97.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,TG,all,6326,indication,282909,283966,NA,0.9990000000000001,99.9,100.1,2.24,100.37,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,TI,all,8722,indication,350986,427989,NA,1.001,100.1,100.1,2.48,121.94,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,UR,all,1008,indication,36819,37990,NA,0.999,99.9,100,2.74,103.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,VD,all,15998,indication,814762,953729,NA,1,100,100,1.96,117.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,VS,all,6946,indication,348503,373585,NA,1,100,100,1.99,107.2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,ZG,all,3956,indication,128794,153136,NA,1.0010000000000001,100.1,100,3.07,118.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202136,ZH,all,30025,indication,1553423,1890909,NA,1,100,100,1.93,121.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,AG,all,19391,indication,694072,795056,NA,1,100,100,2.79,114.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,AI,all,520,indication,16293,15566,NA,1.0010000000000001,100.1,100,3.19,95.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,AR,all,1508,indication,55309,58385,NA,1.001,100.1,100,2.73,105.56,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,BE,all,26578,indication,1043132,1255896,NA,0.999,99.9,100,2.55,120.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,BL,all,6122,indication,290969,348606,NA,1,99.99999999999999,100,2.1,119.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,BS,all,6184,indication,196735,257569,NA,1,100,100,3.14,130.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,CH,all,219761,indication,8670300,10152795,NA,1.0010000000000001,100.1,100,2.53,117.1,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,CHFL,all,221516,indication,8709355,10198157,NA,0.999,99.9,100,2.54,117.09,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,FL,all,1755,indication,39055,45362,NA,1,100,100.1,4.49,116.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,FR,all,8970,indication,325496,342219,NA,0.999,99.9,100,2.76,105.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,GE,all,14960,indication,506343,641843,NA,0.999,99.9,100,2.95,126.76,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,GL,all,1329,indication,40851,41635,NA,1,100,100,3.25,101.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,GR,all,5820,indication,200096,231969,NA,1.0010000000000001,100.10000000000001,100,2.91,115.93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,JU,all,2199,indication,73709,81089,NA,1,100,100,2.98,110.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,LU,all,11766,indication,416347,471192,NA,1,100,99.89999999999999,2.83,113.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,NE,all,4413,indication,175894,206197,NA,0.999,99.9,100.1,2.51,117.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,NW,all,1160,indication,43520,48779,NA,1.001,100.1,99.99999999999999,2.67,112.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,OW,all,586,indication,38108,35868,NA,1,100,100,1.54,94.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,SG,all,9414,indication,514504,527636,NA,1,100,100.1,1.83,102.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,SH,all,2259,indication,83107,101504,NA,1,100,100,2.72,122.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,SO,all,7325,indication,277462,322362,NA,0.999,99.9,100,2.64,116.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,SZ,all,3659,indication,162157,162522,NA,0.999,99.89999999999999,99.9,2.26,100.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,TG,all,6681,indication,282909,290647,NA,1.0010000000000001,100.10000000000001,100,2.36,102.74,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,TI,all,9291,indication,350986,437280,NA,1,99.99999999999999,100.10000000000001,2.65,124.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,UR,all,986,indication,36819,38976,NA,1.0010000000000001,100.1,99.9,2.68,105.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,VD,all,22257,indication,814762,975986,NA,0.999,99.89999999999999,99.9,2.73,119.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,VS,all,9118,indication,348503,382703,NA,0.999,99.9,100,2.62,109.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,ZG,all,3748,indication,128794,156884,NA,1,100,100,2.91,121.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202137,ZH,all,33517,indication,1553423,1924426,NA,0.999,99.9,100.1,2.16,123.88,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,AG,all,16300,indication,694072,811356,NA,0.999,99.89999999999999,100.1,2.35,116.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,AI,all,317,indication,16293,15883,NA,1,100,99.9,1.95,97.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,AR,all,1802,indication,55309,60187,NA,1,100,99.89999999999999,3.26,108.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,BE,all,24973,indication,1043132,1280869,NA,1,100,100,2.39,122.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,BL,all,6875,indication,290969,355481,NA,0.999,99.9,100,2.36,122.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,BS,all,4730,indication,196735,262299,NA,1,100,100,2.4,133.33,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,CH,all,193853,indication,8670300,10346648,NA,1.0010000000000001,100.10000000000001,100,2.24,119.33,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,CHFL,all,195206,indication,8709355,10393363,NA,1.0010000000000001,100.1,100.1,2.24,119.34,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,FL,all,1353,indication,39055,46715,NA,1,99.99999999999999,100,3.46,119.61,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,FR,all,7564,indication,325496,349783,NA,0.998,99.8,100,2.32,107.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,GE,all,12855,indication,506343,654698,NA,1,100,99.9,2.54,129.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,GL,all,650,indication,40851,42285,NA,1.001,100.1,100,1.59,103.51,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,GR,all,5291,indication,200096,237260,NA,1.0010000000000001,100.10000000000001,100,2.64,118.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,JU,all,1861,indication,73709,82950,NA,1,100,100,2.52,112.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,LU,all,10360,indication,416347,481552,NA,0.999,99.9,99.89999999999999,2.49,115.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,NE,all,4741,indication,175894,210938,NA,0.999,99.9,99.9,2.7,119.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,NW,all,1096,indication,43520,49875,NA,1,100,99.9,2.52,114.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,OW,all,757,indication,38108,36625,NA,1,100,99.89999999999999,1.99,96.11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,SG,all,11626,indication,514504,539262,NA,1.0010000000000001,100.1,100.1,2.26,104.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,SH,all,1953,indication,83107,103457,NA,1,100.00000000000001,100.1,2.35,124.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,SO,all,5310,indication,277462,327672,NA,1,100.00000000000001,99.9,1.91,118.1,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,SZ,all,3044,indication,162157,165566,NA,1,100,100,1.88,102.1,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,TG,all,5902,indication,282909,296549,NA,1,100,100,2.09,104.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,TI,all,7336,indication,350986,444616,NA,1.001,100.1,100,2.09,126.68,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,UR,all,972,indication,36819,39948,NA,1.0010000000000001,100.10000000000001,99.89999999999999,2.64,108.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,VD,all,16217,indication,814762,992203,NA,1,100,100,1.99,121.78,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,VS,all,8442,indication,348503,391145,NA,1.0010000000000001,100.1,100,2.42,112.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,ZG,all,3211,indication,128794,160095,NA,0.999,99.9,99.9,2.49,124.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202138,ZH,all,29668,indication,1553423,1954094,NA,1,100,99.89999999999999,1.91,125.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,AG,all,14649,indication,694072,826005,NA,1,100,100,2.11,119.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,AI,all,337,indication,16293,16220,NA,0.999,99.9,100,2.07,99.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,AR,all,1000,indication,55309,61187,NA,1,100,100,1.81,110.63,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,BE,all,14873,indication,1043132,1295742,NA,1,100,100.10000000000001,1.43,124.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,BL,all,5182,indication,290969,360663,NA,1,100,99.9,1.78,123.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,BS,all,4602,indication,196735,266901,NA,0.999,99.89999999999999,100,2.34,135.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,CH,all,164589,indication,8670300,10511237,NA,0.998,99.8,100,1.9,121.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,CHFL,all,164764,indication,8709355,10558127,NA,0.999,99.89999999999999,100,1.89,121.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,FL,all,175,indication,39055,46890,NA,0.999,99.9,100,0.45,120.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,FR,all,6267,indication,325496,356050,NA,1,100.00000000000001,100,1.93,109.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,GE,all,11084,indication,506343,665782,NA,1,100.00000000000001,100,2.19,131.49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,GL,all,1305,indication,40851,43590,NA,0.999,99.9,100,3.19,106.7,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,GR,all,5347,indication,200096,242607,NA,1,100,100,2.67,121.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,JU,all,2006,indication,73709,84956,NA,1,100,100,2.72,115.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,LU,all,7875,indication,416347,489427,NA,1,100,100,1.89,117.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,NE,all,4656,indication,175894,215594,NA,1,100.00000000000001,99.89999999999999,2.65,122.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,NW,all,901,indication,43520,50776,NA,1,100,99.9,2.07,116.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,OW,all,892,indication,38108,37517,NA,1,100,99.9,2.34,98.45,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,SG,all,11018,indication,514504,550280,NA,1.0010000000000001,100.10000000000001,100,2.14,106.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,SH,all,1692,indication,83107,105149,NA,1.0010000000000001,100.10000000000001,100,2.04,126.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,SO,all,4803,indication,277462,332475,NA,1.0010000000000001,100.1,99.9,1.73,119.83,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,SZ,all,2556,indication,162157,168122,NA,1,100,99.9,1.58,103.68,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,TG,all,4254,indication,282909,300803,NA,1,100,100,1.5,106.33,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,TI,all,6952,indication,350986,451568,NA,1.001,100.10000000000001,99.9,1.98,128.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,UR,all,886,indication,36819,40834,NA,1,100,99.9,2.41,110.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,VD,all,16038,indication,814762,1008241,NA,0.9989999999999999,99.89999999999999,100.1,1.97,123.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,VS,all,7832,indication,348503,398977,NA,1,100.00000000000001,99.89999999999999,2.25,114.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,ZG,all,2883,indication,128794,162978,NA,1,100,99.9,2.24,126.54,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202139,ZH,all,24699,indication,1553423,1978793,NA,0.999,99.9,99.9,1.59,127.38,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,AG,all,13585,indication,694072,839590,NA,1,100,99.9,1.96,120.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,AI,all,308,indication,16293,16528,NA,0.999,99.9,100,1.89,101.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,AR,all,1389,indication,55309,62576,NA,1,100,100,2.51,113.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,BE,all,18595,indication,1043132,1314337,NA,1.001,100.1,100.1,1.78,126,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,BL,all,3870,indication,290969,364533,NA,1.0010000000000001,100.1,100,1.33,125.28,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,BS,all,4256,indication,196735,271157,NA,1,100,100.10000000000001,2.16,137.83,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,CH,all,163585,indication,8670300,10674822,NA,0.999,99.89999999999999,100,1.89,123.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,CHFL,all,163774,indication,8709355,10721901,NA,0.999,99.89999999999999,100,1.88,123.11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,FL,all,189,indication,39055,47079,NA,1.0010000000000001,100.10000000000001,99.9,0.48,120.55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,FR,all,6566,indication,325496,362616,NA,1,100,100,2.02,111.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,GE,all,10560,indication,506343,676342,NA,1,100.00000000000001,100,2.09,133.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,GL,all,599,indication,40851,44189,NA,0.999,99.9,100,1.47,108.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,GR,all,5083,indication,200096,247690,NA,0.999,99.9,100,2.54,123.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,JU,all,1445,indication,73709,86401,NA,1,100,100,1.96,117.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,LU,all,8812,indication,416347,498239,NA,1,100,100,2.12,119.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,NE,all,3576,indication,175894,219170,NA,1,100,100,2.03,124.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,NW,all,683,indication,43520,51459,NA,1,100,100,1.57,118.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,OW,all,560,indication,38108,38077,NA,1,100,100.10000000000001,1.47,99.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,SG,all,8543,indication,514504,558823,NA,0.999,99.9,99.9,1.66,108.61,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,SH,all,1456,indication,83107,106605,NA,1,100,100,1.75,128.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,SO,all,6256,indication,277462,338731,NA,1,99.99999999999999,100,2.25,122.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,SZ,all,2984,indication,162157,171106,NA,1,100,100,1.84,105.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,TG,all,5388,indication,282909,306191,NA,1,100,100.1,1.9,108.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,TI,all,6748,indication,350986,458316,NA,0.999,99.9,100,1.92,130.58,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,UR,all,878,indication,36819,41712,NA,1,100,99.9,2.38,113.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,VD,all,14426,indication,814762,1022667,NA,1,100,99.9,1.77,125.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,VS,all,6540,indication,348503,405517,NA,1,100,100.1,1.88,116.36,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,ZG,all,3221,indication,128794,166199,NA,1,100.00000000000001,100.00000000000001,2.5,129.04,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202140,ZH,all,27258,indication,1553423,2006051,NA,0.999,99.9,100.10000000000001,1.75,129.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,AG,all,13814,indication,694072,853404,NA,1,100,100,1.99,122.96,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,AI,all,338,indication,16293,16866,NA,1,100,100.10000000000001,2.07,103.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,AR,all,1394,indication,55309,63970,NA,0.999,99.9,100,2.52,115.66,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,BE,all,20875,indication,1043132,1335212,NA,0.999,99.89999999999999,99.9,2,128,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,BL,all,4408,indication,290969,368941,NA,1,100.00000000000001,99.9,1.51,126.8,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,BS,all,4699,indication,196735,275856,NA,1,100,100,2.39,140.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,CH,all,168999,indication,8670300,10843821,NA,1,100,99.9,1.95,125.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,CHFL,all,169163,indication,8709355,10891064,NA,1,100,99.9,1.94,125.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,FL,all,164,indication,39055,47243,NA,1,100,100.00000000000001,0.42,120.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,FR,all,6491,indication,325496,369107,NA,1,100,100,1.99,113.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,GE,all,12050,indication,506343,688392,NA,1,100,100,2.38,135.95,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,GL,all,961,indication,40851,45150,NA,1,100.00000000000001,100.10000000000001,2.35,110.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
202141,GR,all,4681,indication,200096,252371,NA,1,100.00000000000001,100,2.34,126.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
